"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","9","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","12409","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","consent","12396","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","29224","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","16812","","","[{""page_index"":0,""viewing_time"":16812}]","","","","","","","","","","",""
"","","","","","html-button-response","3","2.0.0","35313","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","6087","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get sick</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","get sick","see something","get tired","<p style=""font-size: 20px;"">The ability to <strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","4","2.0.0","40493","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","5178","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>experience pain</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","5","2.0.0","48914","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","8419","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>feel scared</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","feel scared","see something","become hungry","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","6","2.0.0","64544","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","15626","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","7","2.0.0","77551","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","13003","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">The ability to <strong>experience pain</strong></p>","","","","","",""
"","","","","","html-button-response","8","2.0.0","81000","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","3446","<p style=""font-size: 25px;"">For this question, please select ""The ability to <strong>choose what to do</strong>""</p>","0","","attention_check","","","","The ability to choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","9","2.0.0","85485","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","4481","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>hear something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","hear something","take a walk","see something","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","10","2.0.0","92321","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","6834","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">The ability to <strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.0.0","96280","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","3954","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>see something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","see something","take a walk","hear something","<p style=""font-size: 20px;"">The ability to <strong>hear something</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.0.0","98862","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","2579","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>remember something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","remember something","take a walk","think about something","<p style=""font-size: 20px;"">The ability to <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.0.0","103370","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","4507","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>sit down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.0.0","106758","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","3388","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.0.0","109802","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","3043","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>take a walk</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.0.0","113022","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","3219","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.0.0","116237","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","3211","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>kick something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.0.0","123106","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","6865","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","instructions","19","2.0.0","126338","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","","3229","","","[{""page_index"":0,""viewing_time"":3229}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.0.0","150809","8629D06659DE40C28BECB6CC28781A86","147ceb33-36e7-472c-936e-c8f43cbc5863","438dfc85-4f35-4972-9d30-7683fe55dded","demographics_survey","24461","","{""feedback"":""just what made more sense"",""age"":""63"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","just what made more sense","63","Non-Hispanic","Female","White"
