"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","4","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","1501","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","consent","1495","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","2762","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","1259","","","[{""page_index"":0,""viewing_time"":1259}]","","","","","","","","","","",""
"","","","","","html-button-response","3","2.0.0","6241","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","3477","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>think about something</strong>?</p>","0","","intervention","think about something","take a walk","remember something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","4","2.0.0","12395","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","6154","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>take a walk</strong>?</p>","1","","intervention","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","5","2.0.0","14601","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","2205","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get sick</strong>?</p>","0","","intervention","get sick","see something","get tired","<p style=""font-size: 20px;"">I would make them <strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","6","2.0.0","17291","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","2688","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>feel scared</strong>?</p>","1","","intervention","feel scared","see something","become hungry","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","7","2.0.0","20182","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","2889","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>sit down</strong>?</p>","0","","intervention","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","8","2.0.0","23569","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","3385","<p style=""font-size: 25px;"">For this question, please select ""I would make them <strong>""choose what to do""</strong>""</p>","0","","attention_check","","","","I would make them choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","9","2.0.0","24664","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","1095","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>become hungry</strong>?</p>","1","","intervention","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">I would make them <strong>experience pain</strong></p>","","","","","",""
