"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","init_locations","moves","final_locations","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","question_order","15","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","539","8F60D57CB25948A7A7E8054E621D7571","0a9cff6a-02d9-49de-b0d3-177cb5ca1275","8ae46f88-4456-4f39-84be-0d71ee8809ab","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","189706","8F60D57CB25948A7A7E8054E621D7571","0a9cff6a-02d9-49de-b0d3-177cb5ca1275","8ae46f88-4456-4f39-84be-0d71ee8809ab","consent","189164","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 30 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 30 minutes, your payment will amount to $7.50.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","201082","8F60D57CB25948A7A7E8054E621D7571","0a9cff6a-02d9-49de-b0d3-177cb5ca1275","8ae46f88-4456-4f39-84be-0d71ee8809ab","","11374","","","[{""page_index"":0,""viewing_time"":11374}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","2.0.0","227372","8F60D57CB25948A7A7E8054E621D7571","0a9cff6a-02d9-49de-b0d3-177cb5ca1275","8ae46f88-4456-4f39-84be-0d71ee8809ab","","26290","","","[{""page_index"":0,""viewing_time"":26289}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","video-button-response","4","2.0.0","274355","8F60D57CB25948A7A7E8054E621D7571","0a9cff6a-02d9-49de-b0d3-177cb5ca1275","8ae46f88-4456-4f39-84be-0d71ee8809ab","example_videos","46979","[""video/example-video-circles.mp4""]","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","free-sort","5","2.0.1","417695","8F60D57CB25948A7A7E8054E621D7571","0a9cff6a-02d9-49de-b0d3-177cb5ca1275","8ae46f88-4456-4f39-84be-0d71ee8809ab","","143336","","","","[{""src"":""images/items-circles/img12.png"",""x"":610.4166666666667,""y"":0},{""src"":""images/items-circles/img5.png"",""x"":-60.41666666666666,""y"":550},{""src"":""images/items-circles/img8.png"",""x"":610.4166666666667,""y"":183.33333333333334},{""src"":""images/items-circles/img11.png"",""x"":-60.41666666666666,""y"":366.6666666666667},{""src"":""images/items-circles/img14.png"",""x"":610.4166666666667,""y"":366.6666666666667},{""src"":""images/items-circles/img1.png"",""x"":-60.41666666666666,""y"":183.33333333333334},{""src"":""images/items-circles/img6.png"",""x"":610.4166666666667,""y"":550},{""src"":""images/items-circles/img10.png"",""x"":-60.41666666666666,""y"":0},{""src"":""images/items-circles/img9.png"",""x"":793.75,""y"":0},{""src"":""images/items-circles/img4.png"",""x"":-243.75,""y"":550},{""src"":""images/items-circles/img7.png"",""x"":793.75,""y"":183.33333333333334},{""src"":""images/items-circles/img13.png"",""x"":-243.75,""y"":366.6666666666667},{""src"":""images/items-circles/img2.png"",""x"":793.75,""y"":366.6666666666667},{""src"":""images/items-circles/img15.png"",""x"":-243.75,""y"":183.33333333333334},{""src"":""images/items-circles/img3.png"",""x"":793.75,""y"":550}]","[{""src"":""images/items-circles/img15.png"",""x"":204,""y"":54},{""src"":""images/items-circles/img5.png"",""x"":164,""y"":455},{""src"":""images/items-circles/img6.png"",""x"":182,""y"":487},{""src"":""images/items-circles/img3.png"",""x"":203,""y"":460},{""src"":""images/items-circles/img4.png"",""x"":190,""y"":431},{""src"":""images/items-circles/img12.png"",""x"":422,""y"":145},{""src"":""images/items-circles/img13.png"",""x"":440,""y"":164},{""src"":""images/items-circles/img11.png"",""x"":62,""y"":278},{""src"":""images/items-circles/img9.png"",""x"":100,""y"":261},{""src"":""images/items-circles/img7.png"",""x"":463,""y"":358},{""src"":""images/items-circles/img3.png"",""x"":275,""y"":322},{""src"":""images/items-circles/img4.png"",""x"":354,""y"":462},{""src"":""images/items-circles/img6.png"",""x"":197,""y"":360},{""src"":""images/items-circles/img6.png"",""x"":451,""y"":328},{""src"":""images/items-circles/img4.png"",""x"":182,""y"":468},{""src"":""images/items-circles/img4.png"",""x"":185,""y"":469},{""src"":""images/items-circles/img3.png"",""x"":188,""y"":433},{""src"":""images/items-circles/img7.png"",""x"":486,""y"":370},{""src"":""images/items-circles/img7.png"",""x"":477,""y"":353},{""src"":""images/items-circles/img13.png"",""x"":432,""y"":172},{""src"":""images/items-circles/img10.png"",""x"":288,""y"":235},{""src"":""images/items-circles/img8.png"",""x"":294,""y"":325},{""src"":""images/items-circles/img2.png"",""x"":374,""y"":456},{""src"":""images/items-circles/img14.png"",""x"":348,""y"":57},{""src"":""images/items-circles/img2.png"",""x"":328,""y"":69},{""src"":""images/items-circles/img10.png"",""x"":299,""y"":304},{""src"":""images/items-circles/img1.png"",""x"":116,""y"":107},{""src"":""images/items-circles/img15.png"",""x"":132,""y"":96}]","[{""src"":""images/items-circles/img12.png"",""x"":422,""y"":145},{""src"":""images/items-circles/img5.png"",""x"":164,""y"":455},{""src"":""images/items-circles/img8.png"",""x"":294,""y"":325},{""src"":""images/items-circles/img11.png"",""x"":62,""y"":278},{""src"":""images/items-circles/img14.png"",""x"":348,""y"":57},{""src"":""images/items-circles/img1.png"",""x"":116,""y"":107},{""src"":""images/items-circles/img6.png"",""x"":451,""y"":328},{""src"":""images/items-circles/img10.png"",""x"":299,""y"":304},{""src"":""images/items-circles/img9.png"",""x"":100,""y"":261},{""src"":""images/items-circles/img4.png"",""x"":185,""y"":469},{""src"":""images/items-circles/img7.png"",""x"":477,""y"":353},{""src"":""images/items-circles/img13.png"",""x"":432,""y"":172},{""src"":""images/items-circles/img2.png"",""x"":328,""y"":69},{""src"":""images/items-circles/img15.png"",""x"":132,""y"":96},{""src"":""images/items-circles/img3.png"",""x"":188,""y"":433}]","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","2.0.0","445271","8F60D57CB25948A7A7E8054E621D7571","0a9cff6a-02d9-49de-b0d3-177cb5ca1275","8ae46f88-4456-4f39-84be-0d71ee8809ab","","27575","","","[{""page_index"":0,""viewing_time"":27575}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-slider","7","null","666286","8F60D57CB25948A7A7E8054E621D7571","0a9cff6a-02d9-49de-b0d3-177cb5ca1275","8ae46f88-4456-4f39-84be-0d71ee8809ab","","221006.80000000447","","{""Q0"":""0"",""Q1"":""74"",""Q2"":""23"",""Q3"":""100"",""Q4"":""50"",""Q5"":""74"",""Q6"":""76"",""Q7"":""24"",""Q8"":""76"",""Q9"":""76"",""Q10"":""1"",""Q11"":""76"",""Q12"":""1"",""Q13"":""76"",""Q14"":""100""}","","","","","{""itemA"":""kick something"",""itemB"":""choose what to do"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""reach for something"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""get sick"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""hear something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""kick something"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""sit down"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""get tired"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""see something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""feel scared"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""become hungry"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""jump up and down"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""take a walk"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""remember something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""experience pain"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","8","null","717729","8F60D57CB25948A7A7E8054E621D7571","0a9cff6a-02d9-49de-b0d3-177cb5ca1275","8ae46f88-4456-4f39-84be-0d71ee8809ab","","51435","","{""Q0"":""75"",""Q1"":""0"",""Q2"":""100"",""Q3"":""0"",""Q4"":""26"",""Q5"":""0"",""Q6"":""76"",""Q7"":""0"",""Q8"":""0"",""Q9"":""26"",""Q10"":""50"",""Q11"":""75"",""Q12"":""25"",""Q13"":""75"",""Q14"":""0""}","","","","","{""itemA"":""jump up and down"",""itemB"":""get sick"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""take a walk"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""get tired"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""feel scared"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""hear something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""see something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""experience pain"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""remember something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""sit down"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""jump up and down"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""become hungry"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""kick something"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""reach for something"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""choose what to do"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","9","null","802459","8F60D57CB25948A7A7E8054E621D7571","0a9cff6a-02d9-49de-b0d3-177cb5ca1275","8ae46f88-4456-4f39-84be-0d71ee8809ab","","84723.30000000447","","{""Q0"":""26"",""Q1"":""50"",""Q2"":""75"",""Q3"":""75"",""Q4"":""0"",""Q5"":""75"",""Q6"":""77"",""Q7"":""74"",""Q8"":""72"",""Q9"":""50"",""Q10"":""74"",""Q11"":""74"",""Q12"":""25"",""Q13"":""77"",""Q14"":""77""}","","","","","{""itemA"":""feel scared"",""itemB"":""experience pain"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""reach for something"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""take a walk"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""hear something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""get sick"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""see something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""jump up and down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""get tired"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""feel scared"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""choose what to do"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""sit down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""become hungry"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""kick something"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""remember something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
