"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","7","95A98A7D4C9846CE82A45E50FC48585C","e4f7b5fe-d347-4bf8-84bb-31a70f9c6c4f","6ff407c9-ec46-4f43-bd76-d89747851545","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","19085","95A98A7D4C9846CE82A45E50FC48585C","e4f7b5fe-d347-4bf8-84bb-31a70f9c6c4f","6ff407c9-ec46-4f43-bd76-d89747851545","consent","19075","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","54852","95A98A7D4C9846CE82A45E50FC48585C","e4f7b5fe-d347-4bf8-84bb-31a70f9c6c4f","6ff407c9-ec46-4f43-bd76-d89747851545","","35766","","","[{""page_index"":0,""viewing_time"":35766}]","","","","","","","","","","",""
"","","","","","html-button-response","3","2.0.0","66172","95A98A7D4C9846CE82A45E50FC48585C","e4f7b5fe-d347-4bf8-84bb-31a70f9c6c4f","6ff407c9-ec46-4f43-bd76-d89747851545","","11319","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>remember something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","remember something","take a walk","think about something","<p style=""font-size: 20px;"">The ability to <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","4","2.0.0","71764","95A98A7D4C9846CE82A45E50FC48585C","e4f7b5fe-d347-4bf8-84bb-31a70f9c6c4f","6ff407c9-ec46-4f43-bd76-d89747851545","","5591","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","5","2.0.0","76340","95A98A7D4C9846CE82A45E50FC48585C","e4f7b5fe-d347-4bf8-84bb-31a70f9c6c4f","6ff407c9-ec46-4f43-bd76-d89747851545","","4575","<p style=""font-size: 25px;"">For this question, please select ""The ability to <strong>choose what to do</strong>""</p>","0","","attention_check","","","","The ability to choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","6","2.0.0","86148","95A98A7D4C9846CE82A45E50FC48585C","e4f7b5fe-d347-4bf8-84bb-31a70f9c6c4f","6ff407c9-ec46-4f43-bd76-d89747851545","","9807","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","7","2.0.0","99084","95A98A7D4C9846CE82A45E50FC48585C","e4f7b5fe-d347-4bf8-84bb-31a70f9c6c4f","6ff407c9-ec46-4f43-bd76-d89747851545","","12935","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","8","2.0.0","107308","95A98A7D4C9846CE82A45E50FC48585C","e4f7b5fe-d347-4bf8-84bb-31a70f9c6c4f","6ff407c9-ec46-4f43-bd76-d89747851545","","8223","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">The ability to <strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","9","2.0.0","132260","95A98A7D4C9846CE82A45E50FC48585C","e4f7b5fe-d347-4bf8-84bb-31a70f9c6c4f","6ff407c9-ec46-4f43-bd76-d89747851545","","24951","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get sick</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","get sick","see something","get tired","<p style=""font-size: 20px;"">The ability to <strong>get tired</strong></p>","","","","","",""
