"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","46","8A89FC51D4B64D09AB3E6F9D50A92459","77a9b7d4-a3ed-41de-921e-5dbda3012a69","6ff407c9-ec46-4f43-bd76-d89747851545","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","9832","8A89FC51D4B64D09AB3E6F9D50A92459","77a9b7d4-a3ed-41de-921e-5dbda3012a69","6ff407c9-ec46-4f43-bd76-d89747851545","consent","9783","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","23497","8A89FC51D4B64D09AB3E6F9D50A92459","77a9b7d4-a3ed-41de-921e-5dbda3012a69","6ff407c9-ec46-4f43-bd76-d89747851545","","13664","","","[{""page_index"":0,""viewing_time"":13663}]","","","","","","","","","","",""
"","","","","","html-button-response","3","2.0.0","34649","8A89FC51D4B64D09AB3E6F9D50A92459","77a9b7d4-a3ed-41de-921e-5dbda3012a69","6ff407c9-ec46-4f43-bd76-d89747851545","","11149","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>hear something</strong>?</p>","0","","intervention","hear something","take a walk","see something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","4","2.0.0","45473","8A89FC51D4B64D09AB3E6F9D50A92459","77a9b7d4-a3ed-41de-921e-5dbda3012a69","6ff407c9-ec46-4f43-bd76-d89747851545","","10822","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>reach for something</strong>?</p>","0","","intervention","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">I would make them <strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","5","2.0.0","51134","8A89FC51D4B64D09AB3E6F9D50A92459","77a9b7d4-a3ed-41de-921e-5dbda3012a69","6ff407c9-ec46-4f43-bd76-d89747851545","","5660","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>experience pain</strong>?</p>","0","","intervention","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">I would make them <strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","6","2.0.0","56827","8A89FC51D4B64D09AB3E6F9D50A92459","77a9b7d4-a3ed-41de-921e-5dbda3012a69","6ff407c9-ec46-4f43-bd76-d89747851545","","5691","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>remember something</strong>?</p>","0","","intervention","remember something","take a walk","think about something","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","7","2.0.0","60015","8A89FC51D4B64D09AB3E6F9D50A92459","77a9b7d4-a3ed-41de-921e-5dbda3012a69","6ff407c9-ec46-4f43-bd76-d89747851545","","3186","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>see something</strong>?</p>","1","","intervention","see something","take a walk","hear something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","8","2.0.0","66930","8A89FC51D4B64D09AB3E6F9D50A92459","77a9b7d4-a3ed-41de-921e-5dbda3012a69","6ff407c9-ec46-4f43-bd76-d89747851545","","6913","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>sit down</strong>?</p>","1","","intervention","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>experience pain</strong></p>","","","","","",""
"","","","","","html-button-response","9","2.0.0","73394","8A89FC51D4B64D09AB3E6F9D50A92459","77a9b7d4-a3ed-41de-921e-5dbda3012a69","6ff407c9-ec46-4f43-bd76-d89747851545","","6462","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>take a walk</strong>?</p>","0","","intervention","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","10","2.0.0","76749","8A89FC51D4B64D09AB3E6F9D50A92459","77a9b7d4-a3ed-41de-921e-5dbda3012a69","6ff407c9-ec46-4f43-bd76-d89747851545","","3351","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>feel scared</strong>?</p>","0","","intervention","feel scared","see something","become hungry","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>","","","","","",""
