"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","init_locations","moves","final_locations","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","question_order","15","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","384","CB2A62D186194087B8BBDE2AA49F9EEE","5514626e-bbda-4252-b7fb-6f7c37375e90","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","5731","CB2A62D186194087B8BBDE2AA49F9EEE","5514626e-bbda-4252-b7fb-6f7c37375e90","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","consent","5346","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 30 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 30 minutes, your payment will amount to $7.50.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","10266","CB2A62D186194087B8BBDE2AA49F9EEE","5514626e-bbda-4252-b7fb-6f7c37375e90","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","4534","","","[{""page_index"":0,""viewing_time"":4534}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","2.0.0","195823","CB2A62D186194087B8BBDE2AA49F9EEE","5514626e-bbda-4252-b7fb-6f7c37375e90","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","185556","","","[{""page_index"":0,""viewing_time"":185556}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","video-button-response","4","2.0.0","751815","CB2A62D186194087B8BBDE2AA49F9EEE","5514626e-bbda-4252-b7fb-6f7c37375e90","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","example_videos","555991","[""video/example-video-circles.mp4""]","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","free-sort","5","2.0.1","869364","CB2A62D186194087B8BBDE2AA49F9EEE","5514626e-bbda-4252-b7fb-6f7c37375e90","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","117547","","","","[{""src"":""images/items-circles/img8.png"",""x"":610.4166666666667,""y"":0},{""src"":""images/items-circles/img6.png"",""x"":-60.41666666666666,""y"":550},{""src"":""images/items-circles/img3.png"",""x"":610.4166666666667,""y"":183.33333333333334},{""src"":""images/items-circles/img11.png"",""x"":-60.41666666666666,""y"":366.6666666666667},{""src"":""images/items-circles/img9.png"",""x"":610.4166666666667,""y"":366.6666666666667},{""src"":""images/items-circles/img15.png"",""x"":-60.41666666666666,""y"":183.33333333333334},{""src"":""images/items-circles/img14.png"",""x"":610.4166666666667,""y"":550},{""src"":""images/items-circles/img12.png"",""x"":-60.41666666666666,""y"":0},{""src"":""images/items-circles/img13.png"",""x"":793.75,""y"":0},{""src"":""images/items-circles/img10.png"",""x"":-243.75,""y"":550},{""src"":""images/items-circles/img7.png"",""x"":793.75,""y"":183.33333333333334},{""src"":""images/items-circles/img2.png"",""x"":-243.75,""y"":366.6666666666667},{""src"":""images/items-circles/img5.png"",""x"":793.75,""y"":366.6666666666667},{""src"":""images/items-circles/img4.png"",""x"":-243.75,""y"":183.33333333333334},{""src"":""images/items-circles/img1.png"",""x"":793.75,""y"":550}]","[{""src"":""images/items-circles/img12.png"",""x"":187,""y"":91},{""src"":""images/items-circles/img8.png"",""x"":397,""y"":102},{""src"":""images/items-circles/img13.png"",""x"":180,""y"":146},{""src"":""images/items-circles/img4.png"",""x"":411,""y"":326},{""src"":""images/items-circles/img3.png"",""x"":420,""y"":355},{""src"":""images/items-circles/img9.png"",""x"":397,""y"":125},{""src"":""images/items-circles/img7.png"",""x"":260,""y"":392},{""src"":""images/items-circles/img5.png"",""x"":240,""y"":349},{""src"":""images/items-circles/img15.png"",""x"":179,""y"":164},{""src"":""images/items-circles/img2.png"",""x"":396,""y"":156},{""src"":""images/items-circles/img11.png"",""x"":395,""y"":166},{""src"":""images/items-circles/img6.png"",""x"":417,""y"":379},{""src"":""images/items-circles/img10.png"",""x"":166,""y"":200},{""src"":""images/items-circles/img10.png"",""x"":395,""y"":165},{""src"":""images/items-circles/img14.png"",""x"":192,""y"":167},{""src"":""images/items-circles/img1.png"",""x"":346,""y"":264}]","[{""src"":""images/items-circles/img8.png"",""x"":397,""y"":102},{""src"":""images/items-circles/img6.png"",""x"":417,""y"":379},{""src"":""images/items-circles/img3.png"",""x"":420,""y"":355},{""src"":""images/items-circles/img11.png"",""x"":395,""y"":166},{""src"":""images/items-circles/img9.png"",""x"":397,""y"":125},{""src"":""images/items-circles/img15.png"",""x"":179,""y"":164},{""src"":""images/items-circles/img14.png"",""x"":192,""y"":167},{""src"":""images/items-circles/img12.png"",""x"":187,""y"":91},{""src"":""images/items-circles/img13.png"",""x"":180,""y"":146},{""src"":""images/items-circles/img10.png"",""x"":395,""y"":165},{""src"":""images/items-circles/img7.png"",""x"":260,""y"":392},{""src"":""images/items-circles/img2.png"",""x"":396,""y"":156},{""src"":""images/items-circles/img5.png"",""x"":240,""y"":349},{""src"":""images/items-circles/img4.png"",""x"":411,""y"":326},{""src"":""images/items-circles/img1.png"",""x"":346,""y"":264}]","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","2.0.0","874763","CB2A62D186194087B8BBDE2AA49F9EEE","5514626e-bbda-4252-b7fb-6f7c37375e90","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","5398","","","[{""page_index"":0,""viewing_time"":5398}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-slider","7","null","1266571","CB2A62D186194087B8BBDE2AA49F9EEE","5514626e-bbda-4252-b7fb-6f7c37375e90","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","391804.80000000075","","{""Q0"":""76"",""Q1"":""1"",""Q2"":""100"",""Q3"":""51"",""Q4"":""28"",""Q5"":""26"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0"",""Q9"":""0"",""Q10"":""100"",""Q11"":""21"",""Q12"":""17"",""Q13"":""0"",""Q14"":""100""}","","","","","{""itemA"":""jump up and down"",""itemB"":""experience pain"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""experience pain"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get sick"",""itemB"":""experience pain"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""experience pain"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""take a walk"",""itemB"":""experience pain"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""experience pain"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""experience pain"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""experience pain"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""experience pain"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""reach for something"",""itemB"":""experience pain"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""experience pain"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""sit down"",""itemB"":""experience pain"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""experience pain"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""experience pain"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""experience pain"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","8","null","1664368","CB2A62D186194087B8BBDE2AA49F9EEE","5514626e-bbda-4252-b7fb-6f7c37375e90","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","397794.1000000015","","{""Q0"":""100"",""Q1"":""7"",""Q2"":""70"",""Q3"":""1"",""Q4"":""9"",""Q5"":""25"",""Q6"":""74"",""Q7"":""0"",""Q8"":""8"",""Q9"":""18"",""Q10"":""26"",""Q11"":""18"",""Q12"":""10"",""Q13"":""23"",""Q14"":""17""}","","","","","{""itemA"":""get sick"",""itemB"":""get sick"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""get sick"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""get sick"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""get sick"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""sit down"",""itemB"":""get sick"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""reach for something"",""itemB"":""get sick"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""get sick"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""get sick"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""take a walk"",""itemB"":""get sick"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""get sick"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""get sick"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""get sick"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""get sick"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""get sick"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""get sick"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","9","null","2132781","CB2A62D186194087B8BBDE2AA49F9EEE","5514626e-bbda-4252-b7fb-6f7c37375e90","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","468410.30000000075","","{""Q0"":""86"",""Q1"":""18"",""Q2"":""93"",""Q3"":""100"",""Q4"":""3"",""Q5"":""9"",""Q6"":""78"",""Q7"":""23"",""Q8"":""50"",""Q9"":""21"",""Q10"":""22"",""Q11"":""76"",""Q12"":""77"",""Q13"":""25"",""Q14"":""26""}","","","","","{""itemA"":""hear something"",""itemB"":""remember something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""remember something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""remember something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""remember something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""remember something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""sit down"",""itemB"":""remember something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""take a walk"",""itemB"":""remember something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""remember something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""remember something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""remember something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""reach for something"",""itemB"":""remember something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""remember something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""remember something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""remember something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get sick"",""itemB"":""remember something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
