"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","init_locations","moves","final_locations","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","question_order","15","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","369","8E2474F56D8F426F800DAEB5F192BD1E","a7246fcc-0c7f-48d5-a695-58b23c375514","8ae46f88-4456-4f39-84be-0d71ee8809ab","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","13350","8E2474F56D8F426F800DAEB5F192BD1E","a7246fcc-0c7f-48d5-a695-58b23c375514","8ae46f88-4456-4f39-84be-0d71ee8809ab","consent","12980","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 30 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 30 minutes, your payment will amount to $7.50.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","103858","8E2474F56D8F426F800DAEB5F192BD1E","a7246fcc-0c7f-48d5-a695-58b23c375514","8ae46f88-4456-4f39-84be-0d71ee8809ab","","90508","","","[{""page_index"":0,""viewing_time"":90508}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","2.0.0","146303","8E2474F56D8F426F800DAEB5F192BD1E","a7246fcc-0c7f-48d5-a695-58b23c375514","8ae46f88-4456-4f39-84be-0d71ee8809ab","","42444","","","[{""page_index"":0,""viewing_time"":42444}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","video-button-response","4","2.0.0","190884","8E2474F56D8F426F800DAEB5F192BD1E","a7246fcc-0c7f-48d5-a695-58b23c375514","8ae46f88-4456-4f39-84be-0d71ee8809ab","example_videos","44580","[""video/example-video-circles.mp4""]","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","free-sort","5","2.0.1","273383","8E2474F56D8F426F800DAEB5F192BD1E","a7246fcc-0c7f-48d5-a695-58b23c375514","8ae46f88-4456-4f39-84be-0d71ee8809ab","","82498","","","","[{""src"":""images/items-circles/img8.png"",""x"":610.4166666666667,""y"":0},{""src"":""images/items-circles/img5.png"",""x"":-60.41666666666666,""y"":550},{""src"":""images/items-circles/img9.png"",""x"":610.4166666666667,""y"":183.33333333333334},{""src"":""images/items-circles/img15.png"",""x"":-60.41666666666666,""y"":366.6666666666667},{""src"":""images/items-circles/img14.png"",""x"":610.4166666666667,""y"":366.6666666666667},{""src"":""images/items-circles/img3.png"",""x"":-60.41666666666666,""y"":183.33333333333334},{""src"":""images/items-circles/img13.png"",""x"":610.4166666666667,""y"":550},{""src"":""images/items-circles/img2.png"",""x"":-60.41666666666666,""y"":0},{""src"":""images/items-circles/img12.png"",""x"":793.75,""y"":0},{""src"":""images/items-circles/img7.png"",""x"":-243.75,""y"":550},{""src"":""images/items-circles/img1.png"",""x"":793.75,""y"":183.33333333333334},{""src"":""images/items-circles/img11.png"",""x"":-243.75,""y"":366.6666666666667},{""src"":""images/items-circles/img4.png"",""x"":793.75,""y"":366.6666666666667},{""src"":""images/items-circles/img6.png"",""x"":-243.75,""y"":183.33333333333334},{""src"":""images/items-circles/img10.png"",""x"":793.75,""y"":550}]","[{""src"":""images/items-circles/img8.png"",""x"":382,""y"":84},{""src"":""images/items-circles/img9.png"",""x"":465,""y"":191},{""src"":""images/items-circles/img14.png"",""x"":338,""y"":56},{""src"":""images/items-circles/img12.png"",""x"":370,""y"":471},{""src"":""images/items-circles/img13.png"",""x"":283,""y"":98},{""src"":""images/items-circles/img1.png"",""x"":488,""y"":237},{""src"":""images/items-circles/img1.png"",""x"":501,""y"":303},{""src"":""images/items-circles/img9.png"",""x"":462,""y"":282},{""src"":""images/items-circles/img10.png"",""x"":122,""y"":407},{""src"":""images/items-circles/img7.png"",""x"":108,""y"":231},{""src"":""images/items-circles/img11.png"",""x"":453,""y"":336},{""src"":""images/items-circles/img6.png"",""x"":62,""y"":255},{""src"":""images/items-circles/img3.png"",""x"":274,""y"":308},{""src"":""images/items-circles/img4.png"",""x"":270,""y"":353},{""src"":""images/items-circles/img2.png"",""x"":331,""y"":495},{""src"":""images/items-circles/img5.png"",""x"":242,""y"":320},{""src"":""images/items-circles/img10.png"",""x"":416,""y"":290},{""src"":""images/items-circles/img15.png"",""x"":81,""y"":281}]","[{""src"":""images/items-circles/img8.png"",""x"":382,""y"":84},{""src"":""images/items-circles/img5.png"",""x"":242,""y"":320},{""src"":""images/items-circles/img9.png"",""x"":462,""y"":282},{""src"":""images/items-circles/img15.png"",""x"":81,""y"":281},{""src"":""images/items-circles/img14.png"",""x"":338,""y"":56},{""src"":""images/items-circles/img3.png"",""x"":274,""y"":308},{""src"":""images/items-circles/img13.png"",""x"":283,""y"":98},{""src"":""images/items-circles/img2.png"",""x"":331,""y"":495},{""src"":""images/items-circles/img12.png"",""x"":370,""y"":471},{""src"":""images/items-circles/img7.png"",""x"":108,""y"":231},{""src"":""images/items-circles/img1.png"",""x"":501,""y"":303},{""src"":""images/items-circles/img11.png"",""x"":453,""y"":336},{""src"":""images/items-circles/img4.png"",""x"":270,""y"":353},{""src"":""images/items-circles/img6.png"",""x"":62,""y"":255},{""src"":""images/items-circles/img10.png"",""x"":416,""y"":290}]","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","2.0.0","484164","8E2474F56D8F426F800DAEB5F192BD1E","a7246fcc-0c7f-48d5-a695-58b23c375514","8ae46f88-4456-4f39-84be-0d71ee8809ab","","210781","","","[{""page_index"":0,""viewing_time"":210780}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-slider","7","null","652020","8E2474F56D8F426F800DAEB5F192BD1E","a7246fcc-0c7f-48d5-a695-58b23c375514","8ae46f88-4456-4f39-84be-0d71ee8809ab","","167853.69999998808","","{""Q0"":""100"",""Q1"":""76"",""Q2"":""12"",""Q3"":""25"",""Q4"":""79"",""Q5"":""80"",""Q6"":""100"",""Q7"":""23"",""Q8"":""69"",""Q9"":""81"",""Q10"":""37"",""Q11"":""100"",""Q12"":""100"",""Q13"":""72"",""Q14"":""88""}","","","","","{""itemA"":""experience pain"",""itemB"":""get tired"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""reach for something"",""itemB"":""get tired"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""sit down"",""itemB"":""get tired"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""get tired"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""take a walk"",""itemB"":""get tired"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""get tired"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get sick"",""itemB"":""get tired"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""get tired"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""get tired"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""get tired"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""get tired"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""get tired"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""get tired"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""get tired"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""get tired"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","8","null","756944","8E2474F56D8F426F800DAEB5F192BD1E","a7246fcc-0c7f-48d5-a695-58b23c375514","8ae46f88-4456-4f39-84be-0d71ee8809ab","","104921.40000000596","","{""Q0"":""100"",""Q1"":""100"",""Q2"":""65"",""Q3"":""84"",""Q4"":""87"",""Q5"":""63"",""Q6"":""100"",""Q7"":""100"",""Q8"":""55"",""Q9"":""100"",""Q10"":""57"",""Q11"":""83"",""Q12"":""59"",""Q13"":""100"",""Q14"":""87""}","","","","","{""itemA"":""take a walk"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get sick"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""sit down"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""reach for something"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","9","null","903424","8E2474F56D8F426F800DAEB5F192BD1E","a7246fcc-0c7f-48d5-a695-58b23c375514","8ae46f88-4456-4f39-84be-0d71ee8809ab","","146478.29999998212","","{""Q0"":""52"",""Q1"":""81"",""Q2"":""12"",""Q3"":""74"",""Q4"":""63"",""Q5"":""83"",""Q6"":""37"",""Q7"":""0"",""Q8"":""16"",""Q9"":""26"",""Q10"":""0"",""Q11"":""20"",""Q12"":""16"",""Q13"":""12"",""Q14"":""0""}","","","","","{""itemA"":""feel scared"",""itemB"":""get sick"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get sick"",""itemB"":""get sick"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""get sick"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""take a walk"",""itemB"":""get sick"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""get sick"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""get sick"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""get sick"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""get sick"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""get sick"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""get sick"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""get sick"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""get sick"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""sit down"",""itemB"":""get sick"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""reach for something"",""itemB"":""get sick"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""get sick"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
