"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","init_locations","moves","final_locations","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","question_order","15","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","415","0492FC538C4245778A446716617CEBFE","0b1dc96c-b314-474b-9e83-8d9a57a55cb1","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","3394","0492FC538C4245778A446716617CEBFE","0b1dc96c-b314-474b-9e83-8d9a57a55cb1","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","consent","2973","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 30 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 30 minutes, your payment will amount to $7.50.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","6311","0492FC538C4245778A446716617CEBFE","0b1dc96c-b314-474b-9e83-8d9a57a55cb1","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","2917","","","[{""page_index"":0,""viewing_time"":2916}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","2.0.0","174161","0492FC538C4245778A446716617CEBFE","0b1dc96c-b314-474b-9e83-8d9a57a55cb1","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","167849","","","[{""page_index"":0,""viewing_time"":167849}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","video-button-response","4","2.0.0","209598","0492FC538C4245778A446716617CEBFE","0b1dc96c-b314-474b-9e83-8d9a57a55cb1","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","example_videos","35433","[""video/example-video-circles.mp4""]","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","free-sort","5","2.0.1","294918","0492FC538C4245778A446716617CEBFE","0b1dc96c-b314-474b-9e83-8d9a57a55cb1","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","85318","","","","[{""src"":""images/items-circles/img7.png"",""x"":610.4166666666667,""y"":0},{""src"":""images/items-circles/img10.png"",""x"":-60.41666666666666,""y"":550},{""src"":""images/items-circles/img6.png"",""x"":610.4166666666667,""y"":183.33333333333334},{""src"":""images/items-circles/img15.png"",""x"":-60.41666666666666,""y"":366.6666666666667},{""src"":""images/items-circles/img1.png"",""x"":610.4166666666667,""y"":366.6666666666667},{""src"":""images/items-circles/img13.png"",""x"":-60.41666666666666,""y"":183.33333333333334},{""src"":""images/items-circles/img9.png"",""x"":610.4166666666667,""y"":550},{""src"":""images/items-circles/img12.png"",""x"":-60.41666666666666,""y"":0},{""src"":""images/items-circles/img11.png"",""x"":793.75,""y"":0},{""src"":""images/items-circles/img4.png"",""x"":-243.75,""y"":550},{""src"":""images/items-circles/img8.png"",""x"":793.75,""y"":183.33333333333334},{""src"":""images/items-circles/img2.png"",""x"":-243.75,""y"":366.6666666666667},{""src"":""images/items-circles/img5.png"",""x"":793.75,""y"":366.6666666666667},{""src"":""images/items-circles/img14.png"",""x"":-243.75,""y"":183.33333333333334},{""src"":""images/items-circles/img3.png"",""x"":793.75,""y"":550}]","[{""src"":""images/items-circles/img10.png"",""x"":115,""y"":99},{""src"":""images/items-circles/img8.png"",""x"":173,""y"":99},{""src"":""images/items-circles/img9.png"",""x"":139,""y"":159},{""src"":""images/items-circles/img11.png"",""x"":169,""y"":144},{""src"":""images/items-circles/img13.png"",""x"":-295,""y"":10},{""src"":""images/items-circles/img14.png"",""x"":310,""y"":502},{""src"":""images/items-circles/img15.png"",""x"":346,""y"":487},{""src"":""images/items-circles/img4.png"",""x"":123,""y"":399},{""src"":""images/items-circles/img6.png"",""x"":418,""y"":141},{""src"":""images/items-circles/img5.png"",""x"":448,""y"":164},{""src"":""images/items-circles/img3.png"",""x"":185,""y"":387},{""src"":""images/items-circles/img7.png"",""x"":346,""y"":253},{""src"":""images/items-circles/img5.png"",""x"":499,""y"":331},{""src"":""images/items-circles/img5.png"",""x"":494,""y"":165},{""src"":""images/items-circles/img7.png"",""x"":422,""y"":223},{""src"":""images/items-circles/img4.png"",""x"":97,""y"":387},{""src"":""images/items-circles/img3.png"",""x"":181,""y"":413},{""src"":""images/items-circles/img5.png"",""x"":347,""y"":187},{""src"":""images/items-circles/img12.png"",""x"":417,""y"":376},{""src"":""images/items-circles/img15.png"",""x"":380,""y"":486},{""src"":""images/items-circles/img12.png"",""x"":343,""y"":459},{""src"":""images/items-circles/img1.png"",""x"":299,""y"":321},{""src"":""images/items-circles/img13.png"",""x"":428,""y"":450},{""src"":""images/items-circles/img2.png"",""x"":379,""y"":491},{""src"":""images/items-circles/img1.png"",""x"":258,""y"":290},{""src"":""images/items-circles/img1.png"",""x"":369,""y"":465}]","[{""src"":""images/items-circles/img7.png"",""x"":422,""y"":223},{""src"":""images/items-circles/img10.png"",""x"":115,""y"":99},{""src"":""images/items-circles/img6.png"",""x"":418,""y"":141},{""src"":""images/items-circles/img15.png"",""x"":380,""y"":486},{""src"":""images/items-circles/img1.png"",""x"":369,""y"":465},{""src"":""images/items-circles/img13.png"",""x"":428,""y"":450},{""src"":""images/items-circles/img9.png"",""x"":139,""y"":159},{""src"":""images/items-circles/img12.png"",""x"":343,""y"":459},{""src"":""images/items-circles/img11.png"",""x"":169,""y"":144},{""src"":""images/items-circles/img4.png"",""x"":97,""y"":387},{""src"":""images/items-circles/img8.png"",""x"":173,""y"":99},{""src"":""images/items-circles/img2.png"",""x"":379,""y"":491},{""src"":""images/items-circles/img5.png"",""x"":347,""y"":187},{""src"":""images/items-circles/img14.png"",""x"":310,""y"":502},{""src"":""images/items-circles/img3.png"",""x"":181,""y"":413}]","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","2.0.0","297803","0492FC538C4245778A446716617CEBFE","0b1dc96c-b314-474b-9e83-8d9a57a55cb1","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","2885","","","[{""page_index"":0,""viewing_time"":2885}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-slider","7","null","334639","0492FC538C4245778A446716617CEBFE","0b1dc96c-b314-474b-9e83-8d9a57a55cb1","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","36831.5","","{""Q0"":""75"",""Q1"":""61"",""Q2"":""0"",""Q3"":""74"",""Q4"":""26"",""Q5"":""74"",""Q6"":""0"",""Q7"":""76"",""Q8"":""0"",""Q9"":""0"",""Q10"":""76"",""Q11"":""25"",""Q12"":""76"",""Q13"":""100"",""Q14"":""76""}","","","","","{""itemA"":""choose what to do"",""itemB"":""jump up and down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""reach for something"",""itemB"":""jump up and down"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get sick"",""itemB"":""jump up and down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""jump up and down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""jump up and down"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""jump up and down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""jump up and down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""jump up and down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""sit down"",""itemB"":""jump up and down"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""take a walk"",""itemB"":""jump up and down"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""jump up and down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""jump up and down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""jump up and down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""jump up and down"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""jump up and down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","8","null","369614","0492FC538C4245778A446716617CEBFE","0b1dc96c-b314-474b-9e83-8d9a57a55cb1","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","34971.799999952316","","{""Q0"":""100"",""Q1"":""100"",""Q2"":""87"",""Q3"":""100"",""Q4"":""100"",""Q5"":""71"",""Q6"":""28"",""Q7"":""79"",""Q8"":""77"",""Q9"":""74"",""Q10"":""68"",""Q11"":""29"",""Q12"":""28"",""Q13"":""59"",""Q14"":""92""}","","","","","{""itemA"":""hear something"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""sit down"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""take a walk"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get sick"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""reach for something"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","9","null","399276","0492FC538C4245778A446716617CEBFE","0b1dc96c-b314-474b-9e83-8d9a57a55cb1","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","29658.5","","{""Q0"":""69"",""Q1"":""82"",""Q2"":""80"",""Q3"":""80"",""Q4"":""26"",""Q5"":""100"",""Q6"":""100"",""Q7"":""100"",""Q8"":""60"",""Q9"":""64"",""Q10"":""0"",""Q11"":""83"",""Q12"":""0"",""Q13"":""76"",""Q14"":""0""}","","","","","{""itemA"":""become hungry"",""itemB"":""sit down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""sit down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""sit down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""sit down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""sit down"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get sick"",""itemB"":""sit down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""sit down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""sit down"",""itemB"":""sit down"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""sit down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""sit down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""take a walk"",""itemB"":""sit down"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""sit down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""sit down"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""sit down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""reach for something"",""itemB"":""sit down"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
