"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","init_locations","moves","final_locations","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","question_order","15","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","218","54C623ACD50642A191E4537D31300E03","2ced2e77-2137-4afb-af19-a72ebc42e4ea","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","22996","54C623ACD50642A191E4537D31300E03","2ced2e77-2137-4afb-af19-a72ebc42e4ea","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","consent","22776","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 30 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 30 minutes, your payment will amount to $7.50.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","35022","54C623ACD50642A191E4537D31300E03","2ced2e77-2137-4afb-af19-a72ebc42e4ea","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","12026","","","[{""page_index"":0,""viewing_time"":12026}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","2.0.0","59782","54C623ACD50642A191E4537D31300E03","2ced2e77-2137-4afb-af19-a72ebc42e4ea","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","24759","","","[{""page_index"":0,""viewing_time"":24759}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","video-button-response","4","2.0.0","108624","54C623ACD50642A191E4537D31300E03","2ced2e77-2137-4afb-af19-a72ebc42e4ea","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","example_videos","48840","[""video/example-video-circles.mp4""]","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","free-sort","5","2.0.1","253859","54C623ACD50642A191E4537D31300E03","2ced2e77-2137-4afb-af19-a72ebc42e4ea","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","145234","","","","[{""src"":""images/items-circles/img8.png"",""x"":610.4166666666667,""y"":0},{""src"":""images/items-circles/img11.png"",""x"":-60.41666666666666,""y"":550},{""src"":""images/items-circles/img5.png"",""x"":610.4166666666667,""y"":183.33333333333334},{""src"":""images/items-circles/img1.png"",""x"":-60.41666666666666,""y"":366.6666666666667},{""src"":""images/items-circles/img15.png"",""x"":610.4166666666667,""y"":366.6666666666667},{""src"":""images/items-circles/img14.png"",""x"":-60.41666666666666,""y"":183.33333333333334},{""src"":""images/items-circles/img6.png"",""x"":610.4166666666667,""y"":550},{""src"":""images/items-circles/img13.png"",""x"":-60.41666666666666,""y"":0},{""src"":""images/items-circles/img12.png"",""x"":793.75,""y"":0},{""src"":""images/items-circles/img9.png"",""x"":-243.75,""y"":550},{""src"":""images/items-circles/img7.png"",""x"":793.75,""y"":183.33333333333334},{""src"":""images/items-circles/img3.png"",""x"":-243.75,""y"":366.6666666666667},{""src"":""images/items-circles/img10.png"",""x"":793.75,""y"":366.6666666666667},{""src"":""images/items-circles/img2.png"",""x"":-243.75,""y"":183.33333333333334},{""src"":""images/items-circles/img4.png"",""x"":793.75,""y"":550}]","[{""src"":""images/items-circles/img14.png"",""x"":163,""y"":136},{""src"":""images/items-circles/img14.png"",""x"":131,""y"":136},{""src"":""images/items-circles/img6.png"",""x"":392,""y"":480},{""src"":""images/items-circles/img5.png"",""x"":444,""y"":448},{""src"":""images/items-circles/img7.png"",""x"":492,""y"":149},{""src"":""images/items-circles/img15.png"",""x"":512,""y"":214},{""src"":""images/items-circles/img4.png"",""x"":148,""y"":465},{""src"":""images/items-circles/img9.png"",""x"":301,""y"":45},{""src"":""images/items-circles/img14.png"",""x"":64,""y"":131},{""src"":""images/items-circles/img3.png"",""x"":105,""y"":294},{""src"":""images/items-circles/img10.png"",""x"":192,""y"":495},{""src"":""images/items-circles/img13.png"",""x"":195,""y"":442},{""src"":""images/items-circles/img3.png"",""x"":139,""y"":423},{""src"":""images/items-circles/img11.png"",""x"":52,""y"":186},{""src"":""images/items-circles/img1.png"",""x"":-133,""y"":447},{""src"":""images/items-circles/img8.png"",""x"":319,""y"":105},{""src"":""images/items-circles/img2.png"",""x"":262,""y"":80},{""src"":""images/items-circles/img11.png"",""x"":268,""y"":141},{""src"":""images/items-circles/img12.png"",""x"":50,""y"":189},{""src"":""images/items-circles/img1.png"",""x"":489,""y"":217},{""src"":""images/items-circles/img7.png"",""x"":501,""y"":152},{""src"":""images/items-circles/img1.png"",""x"":471,""y"":195}]","[{""src"":""images/items-circles/img8.png"",""x"":319,""y"":105},{""src"":""images/items-circles/img11.png"",""x"":268,""y"":140},{""src"":""images/items-circles/img5.png"",""x"":444,""y"":448},{""src"":""images/items-circles/img1.png"",""x"":470,""y"":195},{""src"":""images/items-circles/img15.png"",""x"":512,""y"":213},{""src"":""images/items-circles/img14.png"",""x"":63,""y"":130},{""src"":""images/items-circles/img6.png"",""x"":391,""y"":480},{""src"":""images/items-circles/img13.png"",""x"":195,""y"":441},{""src"":""images/items-circles/img12.png"",""x"":50,""y"":189},{""src"":""images/items-circles/img9.png"",""x"":301,""y"":44},{""src"":""images/items-circles/img7.png"",""x"":501,""y"":151},{""src"":""images/items-circles/img3.png"",""x"":139,""y"":423},{""src"":""images/items-circles/img10.png"",""x"":191,""y"":494},{""src"":""images/items-circles/img2.png"",""x"":262,""y"":79},{""src"":""images/items-circles/img4.png"",""x"":148,""y"":464}]","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","2.0.0","268868","54C623ACD50642A191E4537D31300E03","2ced2e77-2137-4afb-af19-a72ebc42e4ea","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","15008","","","[{""page_index"":0,""viewing_time"":15008}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-slider","7","null","377425","54C623ACD50642A191E4537D31300E03","2ced2e77-2137-4afb-af19-a72ebc42e4ea","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","108553","","{""Q0"":""75"",""Q1"":""24"",""Q2"":""76"",""Q3"":""76"",""Q4"":""25"",""Q5"":""100"",""Q6"":""26"",""Q7"":""0"",""Q8"":""75"",""Q9"":""23"",""Q10"":""100"",""Q11"":""100"",""Q12"":""25"",""Q13"":""100"",""Q14"":""77""}","","","","","{""itemA"":""kick something"",""itemB"":""see something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""see something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""see something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""see something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""see something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""see something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get sick"",""itemB"":""see something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""reach for something"",""itemB"":""see something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""see something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""see something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""see something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""take a walk"",""itemB"":""see something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""sit down"",""itemB"":""see something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""see something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""see something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","8","null","468597","54C623ACD50642A191E4537D31300E03","2ced2e77-2137-4afb-af19-a72ebc42e4ea","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","91168.40000000596","","{""Q0"":""100"",""Q1"":""100"",""Q2"":""100"",""Q3"":""76"",""Q4"":""25"",""Q5"":""25"",""Q6"":""24"",""Q7"":""0"",""Q8"":""100"",""Q9"":""100"",""Q10"":""0"",""Q11"":""100"",""Q12"":""100"",""Q13"":""100"",""Q14"":""100""}","","","","","{""itemA"":""kick something"",""itemB"":""take a walk"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""take a walk"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""take a walk"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""take a walk"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get sick"",""itemB"":""take a walk"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""take a walk"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""take a walk"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""reach for something"",""itemB"":""take a walk"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""take a walk"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""take a walk"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""sit down"",""itemB"":""take a walk"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""take a walk"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""take a walk"",""itemB"":""take a walk"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""take a walk"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""take a walk"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","9","null","593434","54C623ACD50642A191E4537D31300E03","2ced2e77-2137-4afb-af19-a72ebc42e4ea","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","124832.69999998808","","{""Q0"":""100"",""Q1"":""100"",""Q2"":""100"",""Q3"":""100"",""Q4"":""100"",""Q5"":""77"",""Q6"":""100"",""Q7"":""76"",""Q8"":""100"",""Q9"":""26"",""Q10"":""50"",""Q11"":""75"",""Q12"":""0"",""Q13"":""100"",""Q14"":""100""}","","","","","{""itemA"":""take a walk"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""sit down"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get sick"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""jump up and down"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""reach for something"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
