"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","init_locations","moves","final_locations","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","question_order","15","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","777","EA0D217A88864E24890204255F54D34B","517ed6f4-d66a-46d9-80b6-2226d42c3d2e","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","12261","EA0D217A88864E24890204255F54D34B","517ed6f4-d66a-46d9-80b6-2226d42c3d2e","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","consent","11482","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 30 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 30 minutes, your payment will amount to $7.50.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","17712","EA0D217A88864E24890204255F54D34B","517ed6f4-d66a-46d9-80b6-2226d42c3d2e","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","5451","","","[{""page_index"":0,""viewing_time"":5451}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","2.0.0","23729","EA0D217A88864E24890204255F54D34B","517ed6f4-d66a-46d9-80b6-2226d42c3d2e","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","6016","","","[{""page_index"":0,""viewing_time"":6016}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","video-button-response","4","2.0.0","44563","EA0D217A88864E24890204255F54D34B","517ed6f4-d66a-46d9-80b6-2226d42c3d2e","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","example_videos","20828","[""video/example-video-circles.mp4""]","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","free-sort","5","2.0.1","86937","EA0D217A88864E24890204255F54D34B","517ed6f4-d66a-46d9-80b6-2226d42c3d2e","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","42347","","","","[{""src"":""images/items-circles/img1.png"",""x"":610.4166666666667,""y"":0},{""src"":""images/items-circles/img14.png"",""x"":-60.41666666666666,""y"":550},{""src"":""images/items-circles/img6.png"",""x"":610.4166666666667,""y"":183.33333333333334},{""src"":""images/items-circles/img11.png"",""x"":-60.41666666666666,""y"":366.6666666666667},{""src"":""images/items-circles/img4.png"",""x"":610.4166666666667,""y"":366.6666666666667},{""src"":""images/items-circles/img9.png"",""x"":-60.41666666666666,""y"":183.33333333333334},{""src"":""images/items-circles/img3.png"",""x"":610.4166666666667,""y"":550},{""src"":""images/items-circles/img5.png"",""x"":-60.41666666666666,""y"":0},{""src"":""images/items-circles/img10.png"",""x"":793.75,""y"":0},{""src"":""images/items-circles/img8.png"",""x"":-243.75,""y"":550},{""src"":""images/items-circles/img13.png"",""x"":793.75,""y"":183.33333333333334},{""src"":""images/items-circles/img2.png"",""x"":-243.75,""y"":366.6666666666667},{""src"":""images/items-circles/img12.png"",""x"":793.75,""y"":366.6666666666667},{""src"":""images/items-circles/img15.png"",""x"":-243.75,""y"":183.33333333333334},{""src"":""images/items-circles/img7.png"",""x"":793.75,""y"":550}]","[{""src"":""images/items-circles/img5.png"",""x"":266,""y"":18},{""src"":""images/items-circles/img4.png"",""x"":320,""y"":56},{""src"":""images/items-circles/img3.png"",""x"":351,""y"":82},{""src"":""images/items-circles/img7.png"",""x"":265,""y"":84},{""src"":""images/items-circles/img9.png"",""x"":136,""y"":451},{""src"":""images/items-circles/img11.png"",""x"":80,""y"":403},{""src"":""images/items-circles/img14.png"",""x"":533,""y"":287},{""src"":""images/items-circles/img6.png"",""x"":316,""y"":147},{""src"":""images/items-circles/img13.png"",""x"":499,""y"":353},{""src"":""images/items-circles/img12.png"",""x"":470,""y"":277},{""src"":""images/items-circles/img1.png"",""x"":144,""y"":369},{""src"":""images/items-circles/img15.png"",""x"":450,""y"":324},{""src"":""images/items-circles/img2.png"",""x"":431,""y"":399},{""src"":""images/items-circles/img8.png"",""x"":181,""y"":444},{""src"":""images/items-circles/img10.png"",""x"":221,""y"":398}]","[{""src"":""images/items-circles/img1.png"",""x"":144,""y"":369},{""src"":""images/items-circles/img14.png"",""x"":533,""y"":287},{""src"":""images/items-circles/img6.png"",""x"":316,""y"":147},{""src"":""images/items-circles/img11.png"",""x"":79,""y"":402},{""src"":""images/items-circles/img4.png"",""x"":320,""y"":55},{""src"":""images/items-circles/img9.png"",""x"":135,""y"":450},{""src"":""images/items-circles/img3.png"",""x"":351,""y"":81},{""src"":""images/items-circles/img5.png"",""x"":265,""y"":18},{""src"":""images/items-circles/img10.png"",""x"":221,""y"":398},{""src"":""images/items-circles/img8.png"",""x"":180,""y"":444},{""src"":""images/items-circles/img13.png"",""x"":499,""y"":352},{""src"":""images/items-circles/img2.png"",""x"":431,""y"":398},{""src"":""images/items-circles/img12.png"",""x"":469,""y"":277},{""src"":""images/items-circles/img15.png"",""x"":450,""y"":323},{""src"":""images/items-circles/img7.png"",""x"":265,""y"":84}]","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","2.0.0","93773","EA0D217A88864E24890204255F54D34B","517ed6f4-d66a-46d9-80b6-2226d42c3d2e","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","6832","","","[{""page_index"":0,""viewing_time"":6831}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-slider","7","null","145879","EA0D217A88864E24890204255F54D34B","517ed6f4-d66a-46d9-80b6-2226d42c3d2e","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","52094.10000002384","","{""Q0"":""74"",""Q1"":""23"",""Q2"":""51"",""Q3"":""74"",""Q4"":""73"",""Q5"":""25"",""Q6"":""74"",""Q7"":""75"",""Q8"":""73"",""Q9"":""26"",""Q10"":""73"",""Q11"":""25"",""Q12"":""75"",""Q13"":""74"",""Q14"":""100""}","","","","","{""itemA"":""choose what to do"",""itemB"":""take a walk"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""feel scared"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""hear something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""jump up and down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""see something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""get sick"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""sit down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""kick something"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""remember something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""reach for something"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""become hungry"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""get tired"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""experience pain"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""choose what to do"",""itemB"":""choose what to do"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","8","null","179879","EA0D217A88864E24890204255F54D34B","517ed6f4-d66a-46d9-80b6-2226d42c3d2e","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","33993.89999997616","","{""Q0"":""23"",""Q1"":""73"",""Q2"":""74"",""Q3"":""100"",""Q4"":""61"",""Q5"":""54"",""Q6"":""16"",""Q7"":""66"",""Q8"":""38"",""Q9"":""15"",""Q10"":""61"",""Q11"":""57"",""Q12"":""15"",""Q13"":""19"",""Q14"":""64""}","","","","","{""itemA"":""become hungry"",""itemB"":""see something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""experience pain"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""get sick"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""become hungry"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""remember something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""sit down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""take a walk"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""reach for something"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""hear something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""feel scared"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""get tired"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""kick something"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""jump up and down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""choose what to do"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","9","null","216480","EA0D217A88864E24890204255F54D34B","517ed6f4-d66a-46d9-80b6-2226d42c3d2e","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","36595","","{""Q0"":""71"",""Q1"":""56"",""Q2"":""41"",""Q3"":""61"",""Q4"":""53"",""Q5"":""56"",""Q6"":""78"",""Q7"":""43"",""Q8"":""56"",""Q9"":""100"",""Q10"":""8"",""Q11"":""31"",""Q12"":""13"",""Q13"":""58"",""Q14"":""64""}","","","","","{""itemA"":""feel scared"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""sit down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""reach for something"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""get sick"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""take a walk"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""choose what to do"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""kick something"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""remember something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""hear something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""feel scared"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""get tired"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""experience pain"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""become hungry"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""see something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""feel scared"",""itemB"":""jump up and down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
