"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","init_locations","moves","final_locations","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","question_order","15","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","1131","D7D05169A740446D840874A0CC99131A","51a66c2a-34ce-4dab-8bea-c55d4afc6da6","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","62349","D7D05169A740446D840874A0CC99131A","51a66c2a-34ce-4dab-8bea-c55d4afc6da6","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","consent","61214","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 30 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 30 minutes, your payment will amount to $7.50.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","347957","D7D05169A740446D840874A0CC99131A","51a66c2a-34ce-4dab-8bea-c55d4afc6da6","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","285603","","","[{""page_index"":0,""viewing_time"":285601}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","2.0.0","348866","D7D05169A740446D840874A0CC99131A","51a66c2a-34ce-4dab-8bea-c55d4afc6da6","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","906","","","[{""page_index"":0,""viewing_time"":906}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","video-button-response","4","2.0.0","368661","D7D05169A740446D840874A0CC99131A","51a66c2a-34ce-4dab-8bea-c55d4afc6da6","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","example_videos","19788","[""video/example-video-circles.mp4""]","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","free-sort","5","2.0.1","435323","D7D05169A740446D840874A0CC99131A","51a66c2a-34ce-4dab-8bea-c55d4afc6da6","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","66658","","","","[{""src"":""images/items-circles/img11.png"",""x"":610.4166666666667,""y"":0},{""src"":""images/items-circles/img4.png"",""x"":-60.41666666666666,""y"":550},{""src"":""images/items-circles/img13.png"",""x"":610.4166666666667,""y"":183.33333333333334},{""src"":""images/items-circles/img3.png"",""x"":-60.41666666666666,""y"":366.6666666666667},{""src"":""images/items-circles/img6.png"",""x"":610.4166666666667,""y"":366.6666666666667},{""src"":""images/items-circles/img7.png"",""x"":-60.41666666666666,""y"":183.33333333333334},{""src"":""images/items-circles/img5.png"",""x"":610.4166666666667,""y"":550},{""src"":""images/items-circles/img15.png"",""x"":-60.41666666666666,""y"":0},{""src"":""images/items-circles/img14.png"",""x"":793.75,""y"":0},{""src"":""images/items-circles/img10.png"",""x"":-243.75,""y"":550},{""src"":""images/items-circles/img9.png"",""x"":793.75,""y"":183.33333333333334},{""src"":""images/items-circles/img1.png"",""x"":-243.75,""y"":366.6666666666667},{""src"":""images/items-circles/img12.png"",""x"":793.75,""y"":366.6666666666667},{""src"":""images/items-circles/img2.png"",""x"":-243.75,""y"":183.33333333333334},{""src"":""images/items-circles/img8.png"",""x"":793.75,""y"":550}]","[{""src"":""images/items-circles/img15.png"",""x"":150,""y"":60},{""src"":""images/items-circles/img9.png"",""x"":487,""y"":216},{""src"":""images/items-circles/img11.png"",""x"":488,""y"":256},{""src"":""images/items-circles/img13.png"",""x"":312,""y"":490},{""src"":""images/items-circles/img12.png"",""x"":328,""y"":534},{""src"":""images/items-circles/img14.png"",""x"":371,""y"":81},{""src"":""images/items-circles/img3.png"",""x"":50,""y"":402},{""src"":""images/items-circles/img7.png"",""x"":63,""y"":440},{""src"":""images/items-circles/img4.png"",""x"":81,""y"":479},{""src"":""images/items-circles/img10.png"",""x"":75,""y"":488},{""src"":""images/items-circles/img1.png"",""x"":358,""y"":166},{""src"":""images/items-circles/img6.png"",""x"":91,""y"":483},{""src"":""images/items-circles/img5.png"",""x"":285,""y"":446},{""src"":""images/items-circles/img8.png"",""x"":340,""y"":600},{""src"":""images/items-circles/img2.png"",""x"":167,""y"":139},{""src"":""images/items-circles/img8.png"",""x"":326,""y"":525}]","[{""src"":""images/items-circles/img11.png"",""x"":488,""y"":256},{""src"":""images/items-circles/img4.png"",""x"":80,""y"":479},{""src"":""images/items-circles/img13.png"",""x"":312,""y"":489},{""src"":""images/items-circles/img3.png"",""x"":50,""y"":402},{""src"":""images/items-circles/img6.png"",""x"":91,""y"":483},{""src"":""images/items-circles/img7.png"",""x"":63,""y"":439},{""src"":""images/items-circles/img5.png"",""x"":284,""y"":446},{""src"":""images/items-circles/img15.png"",""x"":150,""y"":60},{""src"":""images/items-circles/img14.png"",""x"":370,""y"":81},{""src"":""images/items-circles/img10.png"",""x"":74,""y"":488},{""src"":""images/items-circles/img9.png"",""x"":487,""y"":216},{""src"":""images/items-circles/img1.png"",""x"":358,""y"":166},{""src"":""images/items-circles/img12.png"",""x"":328,""y"":534},{""src"":""images/items-circles/img2.png"",""x"":166,""y"":139},{""src"":""images/items-circles/img8.png"",""x"":326,""y"":524}]","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","2.0.0","437139","D7D05169A740446D840874A0CC99131A","51a66c2a-34ce-4dab-8bea-c55d4afc6da6","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","1814","","","[{""page_index"":0,""viewing_time"":1814}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-slider","7","null","772300","D7D05169A740446D840874A0CC99131A","51a66c2a-34ce-4dab-8bea-c55d4afc6da6","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","335145.700000003","","{""Q0"":""75"",""Q1"":""68"",""Q2"":""66"",""Q3"":""56"",""Q4"":""52"",""Q5"":""54"",""Q6"":""57"",""Q7"":""59"",""Q8"":""68"",""Q9"":""29"",""Q10"":""51"",""Q11"":""53"",""Q12"":""38"",""Q13"":""24"",""Q14"":""44""}","","","","","{""itemA"":""kick something"",""itemB"":""think about something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""choose what to do"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""get tired"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""take a walk"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""reach for something"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""get sick"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""see something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""experience pain"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""jump up and down"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""become hungry"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""hear something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""sit down"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""feel scared"",""categoryA"":""physical"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""kick something"",""categoryA"":""physical"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""kick something"",""itemB"":""remember something"",""categoryA"":""physical"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","8","null","872097","D7D05169A740446D840874A0CC99131A","51a66c2a-34ce-4dab-8bea-c55d4afc6da6","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","99787.59999999404","","{""Q0"":""80"",""Q1"":""77"",""Q2"":""39"",""Q3"":""54"",""Q4"":""54"",""Q5"":""50"",""Q6"":""52"",""Q7"":""53"",""Q8"":""59"",""Q9"":""55"",""Q10"":""55"",""Q11"":""55"",""Q12"":""55"",""Q13"":""54"",""Q14"":""55""}","","","","","{""itemA"":""hear something"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""choose what to do"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""kick something"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""feel scared"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""get sick"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""become hungry"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""take a walk"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""see something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""remember something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""reach for something"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""hear something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""get tired"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""sit down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""jump up and down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""experience pain"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","9","null","917101","D7D05169A740446D840874A0CC99131A","51a66c2a-34ce-4dab-8bea-c55d4afc6da6","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","44996.79999999702","","{""Q0"":""54"",""Q1"":""56"",""Q2"":""58"",""Q3"":""56"",""Q4"":""57"",""Q5"":""54"",""Q6"":""53"",""Q7"":""54"",""Q8"":""54"",""Q9"":""65"",""Q10"":""56"",""Q11"":""41"",""Q12"":""54"",""Q13"":""53"",""Q14"":""52""}","","","","","{""itemA"":""become hungry"",""itemB"":""experience pain"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""see something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""get sick"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""choose what to do"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""reach for something"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""feel scared"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""get tired"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""become hungry"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""kick something"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""hear something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""jump up and down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""take a walk"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""remember something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""become hungry"",""itemB"":""sit down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
