"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","init_locations","moves","final_locations","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","question_order","15","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","410","A4CF186F80ED41E6973870DB4C597F32","15a54128-13d9-48c3-9c83-3663ef9a2826","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","12084","A4CF186F80ED41E6973870DB4C597F32","15a54128-13d9-48c3-9c83-3663ef9a2826","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","consent","11673","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 30 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 30 minutes, your payment will amount to $7.50.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","17874","A4CF186F80ED41E6973870DB4C597F32","15a54128-13d9-48c3-9c83-3663ef9a2826","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","5789","","","[{""page_index"":0,""viewing_time"":5789}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","2.0.0","18906","A4CF186F80ED41E6973870DB4C597F32","15a54128-13d9-48c3-9c83-3663ef9a2826","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","1032","","","[{""page_index"":0,""viewing_time"":1032}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","video-button-response","4","2.0.0","515522","A4CF186F80ED41E6973870DB4C597F32","15a54128-13d9-48c3-9c83-3663ef9a2826","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","example_videos","496630","[""video/example-video-circles.mp4""]","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","free-sort","5","2.0.1","596611","A4CF186F80ED41E6973870DB4C597F32","15a54128-13d9-48c3-9c83-3663ef9a2826","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","81090","","","","[{""src"":""images/items-circles/img9.png"",""x"":610.4166666666667,""y"":0},{""src"":""images/items-circles/img13.png"",""x"":-60.41666666666666,""y"":550},{""src"":""images/items-circles/img3.png"",""x"":610.4166666666667,""y"":183.33333333333334},{""src"":""images/items-circles/img8.png"",""x"":-60.41666666666666,""y"":366.6666666666667},{""src"":""images/items-circles/img4.png"",""x"":610.4166666666667,""y"":366.6666666666667},{""src"":""images/items-circles/img6.png"",""x"":-60.41666666666666,""y"":183.33333333333334},{""src"":""images/items-circles/img14.png"",""x"":610.4166666666667,""y"":550},{""src"":""images/items-circles/img11.png"",""x"":-60.41666666666666,""y"":0},{""src"":""images/items-circles/img1.png"",""x"":793.75,""y"":0},{""src"":""images/items-circles/img2.png"",""x"":-243.75,""y"":550},{""src"":""images/items-circles/img12.png"",""x"":793.75,""y"":183.33333333333334},{""src"":""images/items-circles/img15.png"",""x"":-243.75,""y"":366.6666666666667},{""src"":""images/items-circles/img7.png"",""x"":793.75,""y"":366.6666666666667},{""src"":""images/items-circles/img10.png"",""x"":-243.75,""y"":183.33333333333334},{""src"":""images/items-circles/img5.png"",""x"":793.75,""y"":550}]","[{""src"":""images/items-circles/img11.png"",""x"":248,""y"":74},{""src"":""images/items-circles/img6.png"",""x"":77,""y"":216},{""src"":""images/items-circles/img10.png"",""x"":189,""y"":80},{""src"":""images/items-circles/img8.png"",""x"":320,""y"":79},{""src"":""images/items-circles/img15.png"",""x"":52,""y"":280},{""src"":""images/items-circles/img13.png"",""x"":205,""y"":441},{""src"":""images/items-circles/img2.png"",""x"":370,""y"":106},{""src"":""images/items-circles/img9.png"",""x"":389,""y"":143},{""src"":""images/items-circles/img12.png"",""x"":258,""y"":451},{""src"":""images/items-circles/img4.png"",""x"":452,""y"":368},{""src"":""images/items-circles/img3.png"",""x"":238,""y"":271},{""src"":""images/items-circles/img1.png"",""x"":83,""y"":401},{""src"":""images/items-circles/img7.png"",""x"":110,""y"":257},{""src"":""images/items-circles/img5.png"",""x"":125,""y"":201},{""src"":""images/items-circles/img14.png"",""x"":308,""y"":471},{""src"":""images/items-circles/img1.png"",""x"":372,""y"":281}]","[{""src"":""images/items-circles/img9.png"",""x"":389,""y"":143},{""src"":""images/items-circles/img13.png"",""x"":205,""y"":441},{""src"":""images/items-circles/img3.png"",""x"":238,""y"":271},{""src"":""images/items-circles/img8.png"",""x"":320,""y"":79},{""src"":""images/items-circles/img4.png"",""x"":452,""y"":368},{""src"":""images/items-circles/img6.png"",""x"":77,""y"":216},{""src"":""images/items-circles/img14.png"",""x"":308,""y"":471},{""src"":""images/items-circles/img11.png"",""x"":248,""y"":74},{""src"":""images/items-circles/img1.png"",""x"":372,""y"":281},{""src"":""images/items-circles/img2.png"",""x"":370,""y"":106},{""src"":""images/items-circles/img12.png"",""x"":258,""y"":451},{""src"":""images/items-circles/img15.png"",""x"":52,""y"":280},{""src"":""images/items-circles/img7.png"",""x"":110,""y"":257},{""src"":""images/items-circles/img10.png"",""x"":189,""y"":80},{""src"":""images/items-circles/img5.png"",""x"":125,""y"":201}]","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","2.0.0","598229","A4CF186F80ED41E6973870DB4C597F32","15a54128-13d9-48c3-9c83-3663ef9a2826","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","1617","","","[{""page_index"":0,""viewing_time"":1617}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-slider","7","null","669948","A4CF186F80ED41E6973870DB4C597F32","15a54128-13d9-48c3-9c83-3663ef9a2826","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","71720.80000001192","","{""Q0"":""97"",""Q1"":""94"",""Q2"":""72"",""Q3"":""100"",""Q4"":""77"",""Q5"":""91"",""Q6"":""93"",""Q7"":""38"",""Q8"":""94"",""Q9"":""32"",""Q10"":""97"",""Q11"":""51"",""Q12"":""100"",""Q13"":""64"",""Q14"":""36""}","","","","","{""itemA"":""see something"",""itemB"":""feel scared"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""experience pain"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""jump up and down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""choose what to do"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""kick something"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""become hungry"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""reach for something"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""take a walk"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""remember something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""sit down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""hear something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""see something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""get sick"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""see something"",""itemB"":""get tired"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","8","null","721735","A4CF186F80ED41E6973870DB4C597F32","15a54128-13d9-48c3-9c83-3663ef9a2826","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","51784.80000001192","","{""Q0"":""1"",""Q1"":""78"",""Q2"":""88"",""Q3"":""78"",""Q4"":""86"",""Q5"":""100"",""Q6"":""68"",""Q7"":""36"",""Q8"":""15"",""Q9"":""63"",""Q10"":""55"",""Q11"":""0"",""Q12"":""67"",""Q13"":""13"",""Q14"":""70""}","","","","","{""itemA"":""experience pain"",""itemB"":""hear something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""get sick"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""sit down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""remember something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""choose what to do"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""experience pain"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""kick something"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""see something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""take a walk"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""feel scared"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""get tired"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""jump up and down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""reach for something"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""become hungry"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""experience pain"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","9","null","817904","A4CF186F80ED41E6973870DB4C597F32","15a54128-13d9-48c3-9c83-3663ef9a2826","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","96169.80000001192","","{""Q0"":""97"",""Q1"":""37"",""Q2"":""46"",""Q3"":""57"",""Q4"":""3"",""Q5"":""6"",""Q6"":""92"",""Q7"":""92"",""Q8"":""31"",""Q9"":""15"",""Q10"":""18"",""Q11"":""92"",""Q12"":""100"",""Q13"":""94"",""Q14"":""66""}","","","","","{""itemA"":""remember something"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""sit down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""get sick"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""kick something"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""see something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""hear something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""choose what to do"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""reach for something"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""take a walk"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""get tired"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""jump up and down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""feel scared"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""remember something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""experience pain"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""remember something"",""itemB"":""become hungry"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
