"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","init_locations","moves","final_locations","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","question_order","15","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","716","99816E3899E8466FB3E302768C3E65F3","8f9b6f69-7135-4c24-a4d5-cf07d5476d2c","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","20176","99816E3899E8466FB3E302768C3E65F3","8f9b6f69-7135-4c24-a4d5-cf07d5476d2c","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","consent","19455","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 30 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 30 minutes, your payment will amount to $7.50.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","58126","99816E3899E8466FB3E302768C3E65F3","8f9b6f69-7135-4c24-a4d5-cf07d5476d2c","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","37949","","","[{""page_index"":0,""viewing_time"":37948}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","2.0.0","90087","99816E3899E8466FB3E302768C3E65F3","8f9b6f69-7135-4c24-a4d5-cf07d5476d2c","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","31959","","","[{""page_index"":0,""viewing_time"":31959}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","video-button-response","4","2.0.0","118823","99816E3899E8466FB3E302768C3E65F3","8f9b6f69-7135-4c24-a4d5-cf07d5476d2c","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","example_videos","28732","[""video/example-video-circles.mp4""]","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","free-sort","5","2.0.1","239164","99816E3899E8466FB3E302768C3E65F3","8f9b6f69-7135-4c24-a4d5-cf07d5476d2c","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","120338","","","","[{""src"":""images/items-circles/img3.png"",""x"":610.4166666666667,""y"":0},{""src"":""images/items-circles/img8.png"",""x"":-60.41666666666666,""y"":550},{""src"":""images/items-circles/img7.png"",""x"":610.4166666666667,""y"":183.33333333333334},{""src"":""images/items-circles/img2.png"",""x"":-60.41666666666666,""y"":366.6666666666667},{""src"":""images/items-circles/img11.png"",""x"":610.4166666666667,""y"":366.6666666666667},{""src"":""images/items-circles/img12.png"",""x"":-60.41666666666666,""y"":183.33333333333334},{""src"":""images/items-circles/img15.png"",""x"":610.4166666666667,""y"":550},{""src"":""images/items-circles/img10.png"",""x"":-60.41666666666666,""y"":0},{""src"":""images/items-circles/img14.png"",""x"":793.75,""y"":0},{""src"":""images/items-circles/img4.png"",""x"":-243.75,""y"":550},{""src"":""images/items-circles/img1.png"",""x"":793.75,""y"":183.33333333333334},{""src"":""images/items-circles/img9.png"",""x"":-243.75,""y"":366.6666666666667},{""src"":""images/items-circles/img6.png"",""x"":793.75,""y"":366.6666666666667},{""src"":""images/items-circles/img13.png"",""x"":-243.75,""y"":183.33333333333334},{""src"":""images/items-circles/img5.png"",""x"":793.75,""y"":550}]","[{""src"":""images/items-circles/img8.png"",""x"":113,""y"":158},{""src"":""images/items-circles/img8.png"",""x"":111,""y"":142},{""src"":""images/items-circles/img10.png"",""x"":134,""y"":189},{""src"":""images/items-circles/img11.png"",""x"":77,""y"":200},{""src"":""images/items-circles/img13.png"",""x"":121,""y"":237},{""src"":""images/items-circles/img9.png"",""x"":119,""y"":289},{""src"":""images/items-circles/img2.png"",""x"":69,""y"":280},{""src"":""images/items-circles/img12.png"",""x"":435,""y"":232},{""src"":""images/items-circles/img14.png"",""x"":431,""y"":303},{""src"":""images/items-circles/img15.png"",""x"":497,""y"":300},{""src"":""images/items-circles/img4.png"",""x"":229,""y"":444},{""src"":""images/items-circles/img7.png"",""x"":284,""y"":490},{""src"":""images/items-circles/img1.png"",""x"":193,""y"":496},{""src"":""images/items-circles/img6.png"",""x"":372,""y"":273},{""src"":""images/items-circles/img7.png"",""x"":497,""y"":248},{""src"":""images/items-circles/img3.png"",""x"":260,""y"":495},{""src"":""images/items-circles/img5.png"",""x"":416,""y"":350}]","[{""src"":""images/items-circles/img3.png"",""x"":260,""y"":495},{""src"":""images/items-circles/img8.png"",""x"":111,""y"":142},{""src"":""images/items-circles/img7.png"",""x"":496,""y"":247},{""src"":""images/items-circles/img2.png"",""x"":68,""y"":279},{""src"":""images/items-circles/img11.png"",""x"":77,""y"":199},{""src"":""images/items-circles/img12.png"",""x"":435,""y"":231},{""src"":""images/items-circles/img15.png"",""x"":497,""y"":300},{""src"":""images/items-circles/img10.png"",""x"":134,""y"":188},{""src"":""images/items-circles/img14.png"",""x"":430,""y"":303},{""src"":""images/items-circles/img4.png"",""x"":228,""y"":444},{""src"":""images/items-circles/img1.png"",""x"":193,""y"":495},{""src"":""images/items-circles/img9.png"",""x"":119,""y"":288},{""src"":""images/items-circles/img6.png"",""x"":372,""y"":273},{""src"":""images/items-circles/img13.png"",""x"":120,""y"":236},{""src"":""images/items-circles/img5.png"",""x"":416,""y"":350}]","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","2.0.0","245379","99816E3899E8466FB3E302768C3E65F3","8f9b6f69-7135-4c24-a4d5-cf07d5476d2c","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","6213","","","[{""page_index"":0,""viewing_time"":6212}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-slider","7","null","342138","99816E3899E8466FB3E302768C3E65F3","8f9b6f69-7135-4c24-a4d5-cf07d5476d2c","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","96719.19999999925","","{""Q0"":""96"",""Q1"":""85"",""Q2"":""100"",""Q3"":""82"",""Q4"":""96"",""Q5"":""92"",""Q6"":""68"",""Q7"":""61"",""Q8"":""85"",""Q9"":""97"",""Q10"":""50"",""Q11"":""65"",""Q12"":""89"",""Q13"":""45"",""Q14"":""82""}","","","","","{""itemA"":""think about something"",""itemB"":""experience pain"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""sit down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""take a walk"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""kick something"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""remember something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""reach for something"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""hear something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""get tired"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""feel scared"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""see something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""become hungry"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""choose what to do"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""get sick"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""think about something"",""itemB"":""jump up and down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","8","null","408173","99816E3899E8466FB3E302768C3E65F3","8f9b6f69-7135-4c24-a4d5-cf07d5476d2c","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","66027.20000000019","","{""Q0"":""98"",""Q1"":""66"",""Q2"":""61"",""Q3"":""75"",""Q4"":""81"",""Q5"":""94"",""Q6"":""59"",""Q7"":""71"",""Q8"":""53"",""Q9"":""82"",""Q10"":""37"",""Q11"":""65"",""Q12"":""79"",""Q13"":""69"",""Q14"":""74""}","","","","","{""itemA"":""hear something"",""itemB"":""feel scared"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""choose what to do"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""get tired"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""remember something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""take a walk"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""hear something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""see something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""reach for something"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""become hungry"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""think about something"",""categoryA"":""cognitive"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""get sick"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""kick something"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""jump up and down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""sit down"",""categoryA"":""cognitive"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""hear something"",""itemB"":""experience pain"",""categoryA"":""cognitive"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
"","","","","","survey-slider","9","null","498193","99816E3899E8466FB3E302768C3E65F3","8f9b6f69-7135-4c24-a4d5-cf07d5476d2c","c9908d3c-c6c0-4ff0-8197-ad6b853728e6","","90013.19999999925","","{""Q0"":""27"",""Q1"":""60"",""Q2"":""91"",""Q3"":""33"",""Q4"":""25"",""Q5"":""54"",""Q6"":""61"",""Q7"":""91"",""Q8"":""72"",""Q9"":""54"",""Q10"":""53"",""Q11"":""45"",""Q12"":""57"",""Q13"":""51"",""Q14"":""60""}","","","","","{""itemA"":""get tired"",""itemB"":""remember something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""feel scared"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""get tired"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""jump up and down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""become hungry"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""get sick"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""see something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""sit down"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""experience pain"",""categoryA"":""physiological"",""categoryB"":""physiological"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""think about something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""choose what to do"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""hear something"",""categoryA"":""physiological"",""categoryB"":""cognitive"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""take a walk"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""kick something"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","{""itemA"":""get tired"",""itemB"":""reach for something"",""categoryA"":""physiological"",""categoryB"":""physical"",""attention_check"":false,""correct_response"":null}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","","","","","",""
