"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","26","91A9C126881844ECA76C9AC072C457F0","e920b3ed-02c0-4aa6-b85d-b68f05dc4c3c","6ff407c9-ec46-4f43-bd76-d89747851545","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","4114","91A9C126881844ECA76C9AC072C457F0","e920b3ed-02c0-4aa6-b85d-b68f05dc4c3c","6ff407c9-ec46-4f43-bd76-d89747851545","consent","4086","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","14959","91A9C126881844ECA76C9AC072C457F0","e920b3ed-02c0-4aa6-b85d-b68f05dc4c3c","6ff407c9-ec46-4f43-bd76-d89747851545","","10843","","","[{""page_index"":0,""viewing_time"":10843}]","","","","","","","","","","",""
"","","","","","html-button-response","3","2.0.0","27192","91A9C126881844ECA76C9AC072C457F0","e920b3ed-02c0-4aa6-b85d-b68f05dc4c3c","6ff407c9-ec46-4f43-bd76-d89747851545","","12230","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>kick something</strong>?</p>","1","","intervention","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","4","2.0.0","33619","91A9C126881844ECA76C9AC072C457F0","e920b3ed-02c0-4aa6-b85d-b68f05dc4c3c","6ff407c9-ec46-4f43-bd76-d89747851545","","6424","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get sick</strong>?</p>","1","","intervention","get sick","see something","get tired","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","5","2.0.0","37392","91A9C126881844ECA76C9AC072C457F0","e920b3ed-02c0-4aa6-b85d-b68f05dc4c3c","6ff407c9-ec46-4f43-bd76-d89747851545","","3769","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>experience pain</strong>?</p>","1","","intervention","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">I would make them <strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","6","2.0.0","41948","91A9C126881844ECA76C9AC072C457F0","e920b3ed-02c0-4aa6-b85d-b68f05dc4c3c","6ff407c9-ec46-4f43-bd76-d89747851545","","4554","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>become hungry</strong>?</p>","0","","intervention","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","7","2.0.0","47318","91A9C126881844ECA76C9AC072C457F0","e920b3ed-02c0-4aa6-b85d-b68f05dc4c3c","6ff407c9-ec46-4f43-bd76-d89747851545","","5368","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>hear something</strong>?</p>","1","","intervention","hear something","take a walk","see something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","8","2.0.0","53062","91A9C126881844ECA76C9AC072C457F0","e920b3ed-02c0-4aa6-b85d-b68f05dc4c3c","6ff407c9-ec46-4f43-bd76-d89747851545","","5742","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>remember something</strong>?</p>","0","","intervention","remember something","take a walk","think about something","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","9","2.0.0","62126","91A9C126881844ECA76C9AC072C457F0","e920b3ed-02c0-4aa6-b85d-b68f05dc4c3c","6ff407c9-ec46-4f43-bd76-d89747851545","","9060","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>jump up and down</strong>?</p>","0","","intervention","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>","","","","","",""
