"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","4","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","4744","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","consent","4738","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","12049","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","7303","","","[{""page_index"":0,""viewing_time"":7302}]","","","","","","","","","","",""
"","","","","","html-button-response","3","2.0.0","31312","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","19260","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>reach for something</strong>?</p>","1","","intervention","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">I would make them <strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","4","2.0.0","37340","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","6025","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>jump up and down</strong>?</p>","0","","intervention","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","5","2.0.0","48080","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","10738","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>take a walk</strong>?</p>","0","","intervention","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","6","2.0.0","53440","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","5357","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>feel scared</strong>?</p>","1","","intervention","feel scared","see something","become hungry","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","7","2.0.0","62712","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","9269","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>hear something</strong>?</p>","1","","intervention","hear something","take a walk","see something","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","8","2.0.0","69124","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","6409","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>think about something</strong>?</p>","1","","intervention","think about something","take a walk","remember something","<p style=""font-size: 20px;"">I would make them <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","9","2.0.0","73106","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","3980","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>remember something</strong>?</p>","0","","intervention","remember something","take a walk","think about something","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","10","2.0.0","80065","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","6956","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>choose what to do</strong>?</p>","0","","intervention","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">I would make them <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.0.0","84262","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","4194","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get tired</strong>?</p>","1","","intervention","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.0.0","93729","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","9465","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>sit down</strong>?</p>","1","","intervention","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>experience pain</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.0.0","97633","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","3902","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>experience pain</strong>?</p>","1","","intervention","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">I would make them <strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.0.0","101473","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","3839","<p style=""font-size: 25px;"">For this question, please select ""I would make them <strong>""choose what to do""</strong>""</p>","0","","attention_check","","","","I would make them choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","15","2.0.0","105243","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","3767","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>see something</strong>?</p>","1","","intervention","see something","take a walk","hear something","<p style=""font-size: 20px;"">I would make them <strong>hear something</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.0.0","119843","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","14598","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get sick</strong>?</p>","1","","intervention","get sick","see something","get tired","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.0.0","123978","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","4134","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>kick something</strong>?</p>","0","","intervention","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.0.0","128334","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","4353","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>become hungry</strong>?</p>","0","","intervention","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>","","","","","",""
"","","","","","instructions","19","2.0.0","136072","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","","7737","","","[{""page_index"":0,""viewing_time"":7737}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.0.0","203174","720F0A09D08F49B494376F3C527ADF1A","fee34fb4-5269-4a1b-8ca3-f72e9fe24d85","6ff407c9-ec46-4f43-bd76-d89747851545","demographics_survey","67057","","{""feedback"":""The factors that influenced how my respond was seeing which scenario would be best to get someone to perform that action. "",""age"":""20"",""gender"":""Male"",""other_gender"":"""",""race"":""Black/African American"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","The factors that influenced how my respond was seeing which scenario would be best to get someone to perform that action. ","20","Non-Hispanic","Male","Black/African American"
